Temperature,Weather_Conditions,Humidity,Disease
23.132976624234278,Broken Clouds,82.16705545795212,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
21.30378633091306,Rain,89.2389425675362,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
26.496120117271605,Rain,83.32896145414183,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
28.99283534539763,Few Clouds,81.01913001705148,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
26.260648790500344,Shower Rain,88.50635654230041,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
26.380955107863098,Shower Rain,94.50920610427262,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
27.7149784709878,Mist,81.19615667023248,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
23.553078218312244,Rain,94.35977892943528,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
25.530051668872,Few Clouds,91.04391846291328,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
23.722961035716008,Mist,85.99079743882605,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
21.150536349748954,Snow,85.97339531777256,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
25.50519798139465,Rain,88.47878590538924,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
21.552880665889255,Shower Rain,80.09334385145183,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
24.515898054349464,Snow,89.82484663341495,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
23.976197910336687,Clear Sky,84.88274920938203,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
26.01538709884219,Broken Clouds,82.03591367662592,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
28.420024365042742,Scattered Clouds,82.79525498628756,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
22.267337728290116,Rain,94.87088218558416,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
28.15361612717982,Few Clouds,85.49799734424126,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
22.30453420145935,Mist,82.54355457937899,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
29.57032845784026,Mist,85.43755775800285,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
28.49040216432388,Broken Clouds,77.35408792239662,Corn_(maize)___Common_rust
18.493614853249856,Scattered Clouds,71.18201876296423,Corn_(maize)___Common_rust
19.876207930882252,Mist,73.48166187630328,Corn_(maize)___Common_rust
28.28905312142865,Shower Rain,67.44418767787948,Corn_(maize)___Common_rust
23.768279114630417,Few Clouds,77.45607850299088,Corn_(maize)___Common_rust
20.46567095483516,Snow,73.8303468516621,Corn_(maize)___Common_rust
25.16439621133742,Shower Rain,64.92009688312015,Corn_(maize)___Common_rust
24.009041300927155,Few Clouds,63.31061817098404,Corn_(maize)___Common_rust
20.789897528329313,Thunderstorm,69.72915579027023,Corn_(maize)___Common_rust
21.307485760414814,Mist,75.37199371017581,Corn_(maize)___Common_rust
27.91007339349222,Shower Rain,78.77046962344453,Corn_(maize)___Common_rust
19.95623922231557,Clear Sky,79.27507680591573,Corn_(maize)___Common_rust
28.229707195395143,Rain,70.6002029310969,Corn_(maize)___Common_rust
21.38166101581691,Mist,60.57990806658012,Corn_(maize)___Common_rust
22.47982922163279,Rain,67.70985008255988,Corn_(maize)___Common_rust
27.44416606745845,Broken Clouds,79.06103615033834,Corn_(maize)___Common_rust
19.4098998418498,Few Clouds,74.12117854967191,Corn_(maize)___Common_rust
19.710820406451607,Clear Sky,66.01781958642384,Corn_(maize)___Common_rust
29.70901622143905,Scattered Clouds,69.19893976503468,Corn_(maize)___Common_rust
20.379651879628277,Snow,64.53252276877448,Corn_(maize)___Common_rust
18.634461925345885,Broken Clouds,74.27571201824401,Corn_(maize)___Common_rust
21.999905522200507,Few Clouds,61.98430266141409,Corn_(maize)___Common_rust
25.158837569899365,Rain,73.60273126410897,Corn_(maize)___Common_rust
21.097884752086955,Rain,64.29271195313153,Corn_(maize)___Common_rust
28.72851867060619,Snow,64.67412894889655,Corn_(maize)___Common_rust
25.428223584207093,Few Clouds,78.79101843882955,Corn_(maize)___Common_rust
22.612965047216555,Clear Sky,60.695743704232605,Corn_(maize)___Common_rust
18.944771474395942,Mist,75.31196133132735,Corn_(maize)___Common_rust
24.16224927049044,Snow,65.60402532608511,Corn_(maize)___Common_rust
22.841690126041748,Clear Sky,72.91098137983427,Corn_(maize)___Common_rust
21.600753063935862,Few Clouds,70.91735097261297,Corn_(maize)___Common_rust
24.843235228278434,Few Clouds,79.68745415640353,Corn_(maize)___Common_rust
23.778673704836823,Few Clouds,67.99235685669454,Corn_(maize)___Common_rust
25.95901087106931,Shower Rain,75.97134758985341,Corn_(maize)___Common_rust
27.818981838657372,Few Clouds,65.40498047473305,Corn_(maize)___Common_rust
25.15465837632116,Broken Clouds,66.33264958374154,Corn_(maize)___Common_rust
21.310471414616877,Shower Rain,61.312926845816555,Corn_(maize)___Common_rust
24.611325081934723,Clear Sky,63.14918040965988,Corn_(maize)___Common_rust
22.5647519712378,Rain,66.15503831172074,Corn_(maize)___Common_rust
21.22628104323237,Rain,65.61124646010357,Corn_(maize)___Common_rust
22.329871722203485,Thunderstorm,63.66807567177358,Corn_(maize)___Common_rust
27.96089784805875,Rain,72.89477371402725,Corn_(maize)___Common_rust
20.683193008191378,Broken Clouds,63.11186504751373,Corn_(maize)___Common_rust
28.961202180919194,Snow,61.934267180677516,Corn_(maize)___Common_rust
21.15410435995656,Broken Clouds,64.09223032143811,Corn_(maize)___Common_rust
21.703548032300915,Snow,74.21172145662024,Corn_(maize)___Common_rust
21.76398099103302,Few Clouds,73.68072366184265,Corn_(maize)___Common_rust
28.353871161983584,Broken Clouds,65.0628715978061,Corn_(maize)___Common_rust
20.51671225082996,Clear Sky,75.18112557305784,Corn_(maize)___Common_rust
20.942358758848226,Mist,77.4529005322762,Corn_(maize)___Common_rust
21.55703122316166,Thunderstorm,99.03531780383166,Corn_(maize)___Northern_Leaf_Blight
24.673822619248433,Shower Rain,92.47172351159597,Corn_(maize)___Northern_Leaf_Blight
20.223020797165287,Broken Clouds,91.20165168588245,Corn_(maize)___Northern_Leaf_Blight
21.963720987608937,Rain,96.08839954889837,Corn_(maize)___Northern_Leaf_Blight
24.943636878065394,Snow,97.77232517215687,Corn_(maize)___Northern_Leaf_Blight
26.27171331116606,Scattered Clouds,93.18331336130456,Corn_(maize)___Northern_Leaf_Blight
26.36775578954553,Few Clouds,92.60917068124806,Corn_(maize)___Northern_Leaf_Blight
20.570377809513662,Shower Rain,93.1822830797755,Corn_(maize)___Northern_Leaf_Blight
20.924440684594188,Thunderstorm,95.09882176307875,Corn_(maize)___Northern_Leaf_Blight
20.7796837486505,Shower Rain,94.31951693838218,Corn_(maize)___Northern_Leaf_Blight
26.47204493237748,Scattered Clouds,96.72956743220965,Corn_(maize)___Northern_Leaf_Blight
25.145756775916343,Shower Rain,95.63641157683944,Corn_(maize)___Northern_Leaf_Blight
18.86895535794077,Rain,91.93279747778888,Corn_(maize)___Northern_Leaf_Blight
21.619145038748798,Clear Sky,93.51266308244982,Corn_(maize)___Northern_Leaf_Blight
21.239715448024267,Mist,98.0406371808264,Corn_(maize)___Northern_Leaf_Blight
22.884611890300867,Thunderstorm,92.35261518406263,Corn_(maize)___Northern_Leaf_Blight
22.800996269109916,Few Clouds,99.39684755983191,Corn_(maize)___Northern_Leaf_Blight
24.99776347827827,Thunderstorm,90.55859490645535,Corn_(maize)___Northern_Leaf_Blight
18.27582843761084,Snow,91.52686072546253,Corn_(maize)___Northern_Leaf_Blight
21.111122249446634,Snow,95.36111808041505,Corn_(maize)___Northern_Leaf_Blight
18.89531370924499,Rain,96.23890232012587,Corn_(maize)___Northern_Leaf_Blight
26.78317607858083,Clear Sky,95.9143769625424,Corn_(maize)___Northern_Leaf_Blight
20.86028703761071,Few Clouds,97.88964784263608,Corn_(maize)___Northern_Leaf_Blight
26.234551143851306,Scattered Clouds,95.05758096778628,Corn_(maize)___Northern_Leaf_Blight
21.603542317931975,Snow,98.70484929397375,Corn_(maize)___Northern_Leaf_Blight
20.845939470208748,Clear Sky,96.62641804003567,Corn_(maize)___Northern_Leaf_Blight
20.69452723583756,Rain,98.43024461482074,Corn_(maize)___Northern_Leaf_Blight
19.339690259884225,Rain,95.69145825077288,Corn_(maize)___Northern_Leaf_Blight
20.63338020745328,Clear Sky,90.44125859224704,Corn_(maize)___Northern_Leaf_Blight
23.985997833714887,Few Clouds,95.98025052186857,Corn_(maize)___Northern_Leaf_Blight
21.534028875129046,Clear Sky,96.0974217970158,Corn_(maize)___Northern_Leaf_Blight
22.286970864238448,Shower Rain,91.10014622515078,Corn_(maize)___Northern_Leaf_Blight
18.15793258956673,Broken Clouds,93.42454767651523,Corn_(maize)___Northern_Leaf_Blight
19.518457726358434,Thunderstorm,99.67739238862269,Corn_(maize)___Northern_Leaf_Blight
23.079766524442952,Mist,99.38525993618747,Corn_(maize)___Northern_Leaf_Blight
25.686483167175897,Scattered Clouds,91.05702481836754,Corn_(maize)___Northern_Leaf_Blight
23.361011267176288,Clear Sky,91.43207560580862,Corn_(maize)___Northern_Leaf_Blight
20.675316474315252,Clear Sky,96.57273435504545,Corn_(maize)___Northern_Leaf_Blight
24.676158663357466,Thunderstorm,99.85564500507908,Corn_(maize)___Northern_Leaf_Blight
23.189942288650222,Mist,90.29561082326961,Corn_(maize)___Northern_Leaf_Blight
19.230419280069246,Broken Clouds,98.7418113947952,Corn_(maize)___Northern_Leaf_Blight
25.75774703264258,Clear Sky,98.68990126983711,Corn_(maize)___Northern_Leaf_Blight
25.75195488149496,Thunderstorm,99.14211067710096,Corn_(maize)___Northern_Leaf_Blight
20.302888390526167,Broken Clouds,98.39864541037092,Corn_(maize)___Northern_Leaf_Blight
23.558515741688343,Mist,92.3616341821126,Corn_(maize)___Northern_Leaf_Blight
25.228250280855352,Shower Rain,95.17806442923013,Corn_(maize)___Northern_Leaf_Blight
25.583191152762314,Snow,92.19017987295518,Corn_(maize)___Northern_Leaf_Blight
20.823447233869818,Clear Sky,98.87726784581112,Corn_(maize)___Northern_Leaf_Blight
22.807937462188985,Snow,92.36238935088033,Corn_(maize)___Northern_Leaf_Blight
21.56094876272989,Scattered Clouds,91.53424049506752,Corn_(maize)___Northern_Leaf_Blight
20.062906815154058,Snow,60.76920470060409,Corn_(maize)___healthy
25.70350271768995,Mist,65.35717378831406,Corn_(maize)___healthy
24.30679825051256,Thunderstorm,66.1097401017978,Corn_(maize)___healthy
24.291017087586873,Rain,53.27296853633219,Corn_(maize)___healthy
24.098795772096526,Scattered Clouds,67.74791122033972,Corn_(maize)___healthy
20.27016274314597,Thunderstorm,54.6889473356668,Corn_(maize)___healthy
27.428328513332026,Thunderstorm,53.72516377209987,Corn_(maize)___healthy
25.711226010507847,Clear Sky,63.036060615156174,Corn_(maize)___healthy
28.408290210337125,Shower Rain,55.28920237924086,Corn_(maize)___healthy
18.982930144292684,Clear Sky,50.20198208973744,Corn_(maize)___healthy
19.254008821387945,Rain,52.31668787572265,Corn_(maize)___healthy
26.508021979757654,Rain,58.810535365192045,Corn_(maize)___healthy
22.629535077091177,Thunderstorm,56.060814864451736,Corn_(maize)___healthy
27.692054752367834,Scattered Clouds,63.68761987551253,Corn_(maize)___healthy
24.407010433615756,Shower Rain,59.0214257072447,Corn_(maize)___healthy
20.14228343461555,Few Clouds,62.66635733553814,Corn_(maize)___healthy
25.880313875706623,Snow,54.177979176015846,Corn_(maize)___healthy
27.993837007165336,Broken Clouds,68.77567594119799,Corn_(maize)___healthy
24.928507246616064,Few Clouds,69.08719411884225,Corn_(maize)___healthy
20.8655723485259,Snow,63.8616187104863,Corn_(maize)___healthy
19.119118795581695,Broken Clouds,53.69251782748859,Corn_(maize)___healthy
19.679384557161463,Snow,65.99957287026908,Corn_(maize)___healthy
20.266446371999905,Rain,64.62878278520161,Corn_(maize)___healthy
29.88153127633743,Clear Sky,61.878027196071876,Corn_(maize)___healthy
18.694223172232068,Broken Clouds,56.5751739507785,Corn_(maize)___healthy
29.779825111843166,Few Clouds,69.06068201955372,Corn_(maize)___healthy
24.488840620115894,Mist,61.16214803883962,Corn_(maize)___healthy
18.385356531072304,Clear Sky,53.595256955926395,Corn_(maize)___healthy
25.591534741704727,Rain,64.86102588989982,Corn_(maize)___healthy
20.476956578698097,Broken Clouds,51.974238755158865,Corn_(maize)___healthy
20.761374625856284,Rain,56.623746993117365,Corn_(maize)___healthy
28.108273350263747,Snow,59.37709936089386,Corn_(maize)___healthy
19.816967849729142,Rain,62.3299103502477,Corn_(maize)___healthy
20.262813109136978,Rain,59.262206484769465,Corn_(maize)___healthy
18.2058795974677,Thunderstorm,59.681383604781004,Corn_(maize)___healthy
22.225881996036414,Rain,54.413607942984974,Corn_(maize)___healthy
18.859746200198543,Shower Rain,51.80121163063658,Corn_(maize)___healthy
25.95803439324651,Snow,65.75475355410506,Corn_(maize)___healthy
27.685766400772337,Scattered Clouds,64.68028292986003,Corn_(maize)___healthy
20.8867749706032,Clear Sky,55.219129160452134,Corn_(maize)___healthy
27.52830082675535,Clear Sky,56.706952612230225,Corn_(maize)___healthy
18.64354557377532,Scattered Clouds,68.80644747534639,Corn_(maize)___healthy
25.55450918341484,Clear Sky,53.53040032284207,Corn_(maize)___healthy
27.505384602693614,Clear Sky,59.15534909508929,Corn_(maize)___healthy
26.73285060137368,Clear Sky,59.47207777853182,Corn_(maize)___healthy
19.10373941529349,Rain,50.10591803354901,Corn_(maize)___healthy
22.657289671185517,Mist,64.2982858460443,Corn_(maize)___healthy
23.434525812101615,Scattered Clouds,53.932252874010274,Corn_(maize)___healthy
19.65136683073348,Snow,63.96743549932986,Corn_(maize)___healthy
26.64703048441747,Scattered Clouds,63.74897878681394,Corn_(maize)___healthy
20.506331120728234,Rain,74.6502360848251,Grape___Black_rot
23.285908932085913,Rain,84.58645046288167,Grape___Black_rot
21.874895544775292,Broken Clouds,78.68061742189218,Grape___Black_rot
21.124280663527358,Shower Rain,73.32356139012441,Grape___Black_rot
21.339231316354393,Few Clouds,84.02995809568858,Grape___Black_rot
26.1302981600794,Thunderstorm,73.06701568111046,Grape___Black_rot
20.82554154777087,Scattered Clouds,78.87191371623278,Grape___Black_rot
23.59205212981618,Clear Sky,73.4895585460357,Grape___Black_rot
24.21961499465199,Shower Rain,70.5789130557302,Grape___Black_rot
20.783447003764827,Snow,81.16857801650782,Grape___Black_rot
24.945145586271952,Clear Sky,73.07113798948761,Grape___Black_rot
21.36777621050165,Clear Sky,76.18108701340854,Grape___Black_rot
23.69366091437472,Snow,77.32803185540791,Grape___Black_rot
23.4884273771944,Broken Clouds,75.37465114174881,Grape___Black_rot
26.26959339812751,Snow,73.01281619233804,Grape___Black_rot
22.657155824283187,Clear Sky,81.14890006857722,Grape___Black_rot
20.628239423585498,Broken Clouds,70.3105613725696,Grape___Black_rot
26.408015144073563,Scattered Clouds,75.01065238004111,Grape___Black_rot
26.30925274263093,Few Clouds,81.01354522155282,Grape___Black_rot
24.813912650076713,Snow,73.77522890399966,Grape___Black_rot
24.92005167455705,Snow,79.2894276272534,Grape___Black_rot
22.548257539612464,Broken Clouds,73.26654446301926,Grape___Black_rot
25.12971984145716,Few Clouds,77.30695404969087,Grape___Black_rot
25.870700446773167,Few Clouds,71.77395583271954,Grape___Black_rot
21.573616679442424,Thunderstorm,76.58268354254534,Grape___Black_rot
20.5579186082784,Broken Clouds,72.2580408755672,Grape___Black_rot
25.219431850564284,Thunderstorm,76.96420107623169,Grape___Black_rot
21.46451841135501,Scattered Clouds,79.90055933475473,Grape___Black_rot
20.807936137832314,Few Clouds,74.4542136069447,Grape___Black_rot
23.35736922208048,Scattered Clouds,80.78761014494324,Grape___Black_rot
25.415330115872695,Snow,73.47491017759448,Grape___Black_rot
23.647205913124786,Broken Clouds,73.99203762143722,Grape___Black_rot
26.775877460184283,Broken Clouds,73.06845435671346,Grape___Black_rot
21.778518217408106,Snow,80.10319552125524,Grape___Black_rot
22.505836703872554,Scattered Clouds,73.25654724014038,Grape___Black_rot
25.02278886951039,Rain,72.73980090773269,Grape___Black_rot
24.07790529512585,Few Clouds,71.9659945001878,Grape___Black_rot
25.329326564648763,Thunderstorm,84.81003072003378,Grape___Black_rot
22.30293220864638,Scattered Clouds,81.13012603911446,Grape___Black_rot
22.41013633009368,Scattered Clouds,79.70234916641117,Grape___Black_rot
26.31260997347299,Shower Rain,71.82385843342705,Grape___Black_rot
23.22941849674044,Rain,80.6813752758605,Grape___Black_rot
26.727364376052318,Rain,84.43816298899583,Grape___Black_rot
23.702827339830154,Few Clouds,71.50734803239847,Grape___Black_rot
21.09590961420353,Few Clouds,71.7374306875856,Grape___Black_rot
21.988525242816852,Broken Clouds,79.16161334405352,Grape___Black_rot
22.58709645968287,Rain,72.40264248790186,Grape___Black_rot
23.48751702791889,Few Clouds,78.67345151378665,Grape___Black_rot
21.079921733735617,Rain,78.26324638664377,Grape___Black_rot
26.099005141739333,Scattered Clouds,74.03182161403467,Grape___Black_rot
26.751215984085043,Clear Sky,66.85583766319199,Grape___Esca_(Black_Measles)
33.07175001855368,Clear Sky,51.08653236594524,Grape___Esca_(Black_Measles)
33.233880638639405,Scattered Clouds,60.94494543498947,Grape___Esca_(Black_Measles)
26.12961027573343,Rain,58.49188631655804,Grape___Esca_(Black_Measles)
26.285787799416823,Snow,57.49912302512864,Grape___Esca_(Black_Measles)
26.29437417942386,Rain,56.81349894022784,Grape___Esca_(Black_Measles)
25.056816438968294,Few Clouds,60.78276249483463,Grape___Esca_(Black_Measles)
29.49140129482183,Rain,64.19237292337743,Grape___Esca_(Black_Measles)
27.11295551943246,Rain,64.39154481516933,Grape___Esca_(Black_Measles)
28.574883483617,Broken Clouds,68.9797418384952,Grape___Esca_(Black_Measles)
29.91262364288289,Shower Rain,58.01272277357003,Grape___Esca_(Black_Measles)
34.55466549192641,Snow,64.55202167104875,Grape___Esca_(Black_Measles)
26.749031396131155,Mist,69.53110867340325,Grape___Esca_(Black_Measles)
33.63765878127676,Clear Sky,53.95038001304041,Grape___Esca_(Black_Measles)
28.043992863864176,Few Clouds,63.790800183161465,Grape___Esca_(Black_Measles)
32.88065368236999,Clear Sky,50.53018074403044,Grape___Esca_(Black_Measles)
31.196014534733756,Rain,68.5849671985401,Grape___Esca_(Black_Measles)
31.460871568093847,Scattered Clouds,53.94793846289769,Grape___Esca_(Black_Measles)
25.45271113888916,Scattered Clouds,64.35163720836124,Grape___Esca_(Black_Measles)
33.595746361056804,Few Clouds,51.546562656470435,Grape___Esca_(Black_Measles)
27.26746945368435,Shower Rain,68.39098794771229,Grape___Esca_(Black_Measles)
32.36155117221409,Broken Clouds,60.729237026298186,Grape___Esca_(Black_Measles)
29.54749762524412,Mist,57.99088410115332,Grape___Esca_(Black_Measles)
32.24066086450131,Snow,68.60118545606733,Grape___Esca_(Black_Measles)
34.09600275133732,Rain,58.03752678288116,Grape___Esca_(Black_Measles)
33.274964382754995,Few Clouds,66.75348184016445,Grape___Esca_(Black_Measles)
26.491081324764238,Rain,50.20816506538878,Grape___Esca_(Black_Measles)
30.77061778266172,Shower Rain,58.278548052152736,Grape___Esca_(Black_Measles)
31.026094200781717,Broken Clouds,58.92784921467538,Grape___Esca_(Black_Measles)
27.46042181600737,Clear Sky,69.49672415438462,Grape___Esca_(Black_Measles)
29.537603159247077,Rain,55.38842363388469,Grape___Esca_(Black_Measles)
33.764868868273986,Thunderstorm,51.93155934202602,Grape___Esca_(Black_Measles)
31.54299593744234,Few Clouds,60.26478863778762,Grape___Esca_(Black_Measles)
30.968725997701544,Snow,58.30439599742198,Grape___Esca_(Black_Measles)
25.342727334552933,Snow,57.7054582117816,Grape___Esca_(Black_Measles)
31.430442974669585,Rain,57.80430001847043,Grape___Esca_(Black_Measles)
27.079463520161653,Thunderstorm,56.10401006596035,Grape___Esca_(Black_Measles)
28.754468483445244,Broken Clouds,61.17449548082372,Grape___Esca_(Black_Measles)
34.87784722794528,Broken Clouds,59.88089279908727,Grape___Esca_(Black_Measles)
26.57955407630967,Thunderstorm,59.435891572967165,Grape___Esca_(Black_Measles)
33.875324109269286,Few Clouds,52.517524640762005,Grape___Esca_(Black_Measles)
31.799054832842703,Broken Clouds,57.226132398984305,Grape___Esca_(Black_Measles)
28.974666798214514,Broken Clouds,60.13601094589339,Grape___Esca_(Black_Measles)
25.851656082051438,Thunderstorm,55.32905004146209,Grape___Esca_(Black_Measles)
25.73227296289635,Thunderstorm,56.34569623340019,Grape___Esca_(Black_Measles)
29.636884132551316,Mist,66.33046869435759,Grape___Esca_(Black_Measles)
29.424906211478042,Broken Clouds,50.36970571826805,Grape___Esca_(Black_Measles)
31.35330452387678,Scattered Clouds,69.03160308115294,Grape___Esca_(Black_Measles)
33.36026899608459,Few Clouds,67.15571241977598,Grape___Esca_(Black_Measles)
25.599398269670303,Broken Clouds,60.92274788595317,Grape___Esca_(Black_Measles)
27.825953979604723,Shower Rain,72.31868453537173,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
27.439769728752477,Thunderstorm,72.34293910993391,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
23.53062185699595,Broken Clouds,73.89830615364673,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
22.34175743560506,Shower Rain,75.509811357801,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
25.878461001878303,Few Clouds,74.23553155901078,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
26.176995152238824,Rain,82.88644359413759,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
21.101937164094828,Rain,71.15139801859686,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
25.18661026658844,Few Clouds,76.35324502033353,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
26.73121473116115,Clear Sky,72.80919835864817,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
21.995060098980417,Rain,83.93090568202693,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
20.697895409641614,Snow,82.70966545973232,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
22.110826574300148,Thunderstorm,82.04235736329491,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
21.789751688249652,Rain,77.52744440621686,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
27.02129167283722,Shower Rain,84.6874020167016,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
26.984131274066094,Rain,71.74356568819609,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
24.364279092035325,Rain,81.81281386558513,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
21.327460852246354,Clear Sky,76.72726704811556,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
21.652443069029033,Rain,76.45693080719388,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
27.59927019684421,Rain,77.6071416416342,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
20.733143253866736,Shower Rain,71.84701970181752,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
25.03480513743712,Broken Clouds,71.78972489129103,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
22.713748504887594,Rain,71.30620130896219,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
25.128192522273434,Thunderstorm,71.00469106933257,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
26.33111365659005,Few Clouds,77.08557107614418,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
24.351787460098944,Mist,82.93039756685735,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
24.693249586914423,Thunderstorm,73.10834417859398,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
25.472164793612198,Rain,72.92609949182642,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
21.665628428735058,Shower Rain,75.89609039347661,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
20.536155394513553,Rain,72.8546759042062,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
26.85621559146508,Snow,70.40654434032517,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
24.188254731242637,Few Clouds,75.40253435478262,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
27.446197311496306,Broken Clouds,72.80999903855185,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
20.8911557723838,Few Clouds,70.68537283643288,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
22.011224779811105,Mist,76.85563175208125,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
22.219021157955112,Shower Rain,83.1360059119251,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
21.122569980020394,Broken Clouds,78.86933205761112,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
24.091780813950717,Scattered Clouds,76.94683839126957,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
24.071595515816664,Shower Rain,73.90539837795663,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
26.677818223570966,Rain,75.76876530281291,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
26.351457317639863,Broken Clouds,84.23762522117842,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
20.815083281142087,Thunderstorm,82.88191404274198,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
23.836708828437665,Snow,78.89765480300333,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
27.859205983212668,Clear Sky,75.2358247274729,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
25.639515341431228,Clear Sky,76.4654344665166,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
26.077381103422745,Scattered Clouds,84.4599620316922,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
21.090780773753767,Broken Clouds,82.08264754207511,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
20.152266722265654,Mist,77.80451487118135,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
22.607592000715684,Mist,70.3519355472584,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
25.566914325079722,Thunderstorm,72.3547585192907,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
20.19999867371601,Scattered Clouds,74.49192894584209,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
20.69429761153671,Snow,45.40584096242523,Grape___healthy
19.716277088004492,Few Clouds,48.47582478927266,Grape___healthy
25.88091956566324,Clear Sky,45.24090041582291,Grape___healthy
21.8320505205431,Thunderstorm,57.55921346671673,Grape___healthy
23.3282237029046,Scattered Clouds,56.74998052285804,Grape___healthy
24.235428985808696,Snow,46.19115623707603,Grape___healthy
18.132544861646913,Thunderstorm,40.10662615277771,Grape___healthy
23.53721532958846,Mist,55.25144662467264,Grape___healthy
25.42560885533461,Mist,43.70428876577116,Grape___healthy
26.162731342114476,Thunderstorm,51.43356880837303,Grape___healthy
25.669345349574286,Mist,40.11461796277439,Grape___healthy
19.137661605213058,Rain,50.13291192624905,Grape___healthy
25.451227327518136,Scattered Clouds,50.0528789026499,Grape___healthy
19.830230033728597,Scattered Clouds,45.890278656066265,Grape___healthy
25.59932124447921,Clear Sky,43.610519001970324,Grape___healthy
21.211515834525322,Snow,52.5151252272345,Grape___healthy
18.80325488943342,Scattered Clouds,57.59524918957985,Grape___healthy
20.64540821096461,Mist,45.21301878454676,Grape___healthy
21.014447829299304,Scattered Clouds,44.47456378091993,Grape___healthy
19.8675495519014,Few Clouds,47.788335511347604,Grape___healthy
27.568666830174564,Few Clouds,51.94517723575306,Grape___healthy
25.813509428143718,Thunderstorm,53.33516157226001,Grape___healthy
25.482423523300632,Shower Rain,48.26717533574777,Grape___healthy
21.98419088815863,Clear Sky,49.49286269686139,Grape___healthy
26.8895748075268,Scattered Clouds,41.791594567423736,Grape___healthy
